path	fitness
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19696633.148265034
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19696633.148265034
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,9,8,7,0,4,5,6,2,10,11,17,18,1,19,26	19714050.02692
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,23,30,24,29,28,33,32,27,3,15,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19665235.31434519
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,13,16,31,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19647818.435690228
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,12,14,15,30,24,29,28,33,32,27,3,23,31,16,13,20,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19393041.6501939
25,20,14,15,30,24,29,28,33,32,27,3,23,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19382686.96931179
25,20,14,15,30,24,29,28,33,32,27,3,23,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19382686.96931179
25,20,14,15,30,24,29,28,33,32,27,3,23,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19382686.96931179
25,20,14,15,30,24,29,28,33,32,27,3,23,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19382686.96931179
25,20,14,15,30,24,29,28,33,32,27,3,23,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19382686.96931179
25,20,14,15,30,24,29,28,33,32,27,3,23,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19382686.96931179
25,20,14,15,30,24,29,28,33,32,27,3,23,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19382686.96931179
25,20,14,15,30,24,29,28,33,32,27,3,23,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19382686.96931179
25,20,14,15,30,24,29,28,33,32,27,3,23,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19382686.96931179
25,20,14,15,30,24,29,28,33,32,27,3,23,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19382686.96931179
25,20,14,15,30,24,29,28,33,32,27,3,23,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19382686.96931179
25,20,14,15,30,24,29,28,33,32,27,3,23,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19382686.96931179
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19232855.22134535
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19202181.678460114
25,20,14,15,23,24,29,28,33,32,27,3,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	19202181.678460114
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18895700.238223642
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18895700.238223642
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,21,22,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18895700.238223642
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
25,20,14,15,23,3,29,28,33,32,27,24,30,31,16,13,12,22,21,8,9,7,0,4,5,6,2,10,11,17,18,1,19,26	18865026.695338402
