imdb_id	douban_id	blog_link	title	directors	actors	countries	genres	release_date	watch_date	is_tv	imdb_rating	douban_rating	rating	auto_update	updated_date
tt8434380	26366496	NA	邪不压正	姜文	彭于晏, 廖凡, 姜文	中国大陆	剧情, 喜剧, 动作	2018-07-13	2018-12-31	FALSE	6.4	7	8	1	2021-04-11
tt8507402	30232339	NA	你的孩子不是你的孩子	陈慧翎	柯素云, 刘子铨, 曾少宗, 凌心妤, 刘亮佐, 刘冠廷, 吴慷仁, 赵正平, 路嘉欣, 钟欣凌, 刘修甫, 邵昕, 王渝屏, 乾德门, 汤志伟, 黄采仪, 马国贤, 郭晋东, 尹馨, 王净, 陈孟琪, 云中岳, 艾摩尔, 魏如萱, 曹晏豪, 谢琼煖, 王渝萱, 陈以文, 林鼎轩, 李宇彤, 郭子乾, 叶全真, 吴兆弦, 丁也恬, 林焕钧, 钟政均, 阎成诚, 严艺文	中国台湾	剧情, 科幻, 家庭	2018-07-07	2019-01-01	TRUE	7.3	8.6	8	1	2023-01-08
tt7362036	26752088	NA	我不是药神	文牧野	徐峥, 王传君, 周一围	中国大陆	剧情, 喜剧	2018-07-05	2018-07-06	FALSE	7.9	9	7	1	2021-04-11
tt7282468	26842702	NA	燃烧	李沧东	刘亚仁, 史蒂文·元, 全钟瑞	韩国	剧情, 犯罪, 悬疑	2018-05-16	2018-07-02	FALSE	7.5	8	8	1	2021-04-11
tt1677720	4920389	NA	头号玩家	史蒂文·斯皮尔伯格	泰伊·谢里丹, 奥利维亚·库克, 本·门德尔森	美国	动作, 科幻, 冒险	2018-03-30	2019-01-26	FALSE	7.4	8.7	8	1	2021-04-11
tt2557478	20435622	NA	环太平洋：雷霆再起	斯蒂文·S·迪奈特	约翰·博耶加, 卡莉·史派妮, 斯科特·伊斯特伍德	英国, 中国大陆, 日本, 美国	动作, 科幻, 冒险	2018-03-23	NA	FALSE	5.6	5.5	6	1	2021-04-11
tt7976532	27068596	NA	Live	金奎泰	郑有美, 李光洙, 裴晟祐, 成东日, 裴宗玉, 张铉诚, 李时言, 申东旭, 白承道, 李顺载, 金太勋, 李淳元, 赵莞基, 李挚	韩国	剧情, 犯罪	2018-03-10	2020-07-01	TRUE	8.3	9.2	8	1	2023-01-08
tt5027774	26611804	NA	三块广告牌	马丁·麦克唐纳	弗兰西斯·麦克多蒙德, 伍迪·哈里森, 山姆·洛克威尔, 艾比·考尼什, 卢卡斯·赫奇斯, 彼特·丁拉基, 约翰·浩克斯, 卡赖伯·兰德里·琼斯, 凯瑟琳·纽顿, 凯瑞·康顿, 泽利科·伊万内克, 萨玛拉·维文, 克拉克·彼得斯, 尼克·瑟西, 阿曼达·沃伦, 玛拉雅·瑞沃拉·德鲁, 布兰登·萨克斯顿, 迈克尔·艾伦·米利甘	英国, 美国	剧情, 犯罪	2018-03-02	2019-03-09	FALSE	8.1	8.7	8	1	2023-01-08
tt6878882	26861685	NA	红海行动	林超贤	张译, 黄景瑜, 海清, 杜江, 蒋璐霞, 尹昉, 王强, 郭家豪, 王雨甜, 麦亨利, 张涵予, 王彦霖	中国大陆, 中国香港	动作, 战争	2018-02-16	2018-02-23	FALSE	6.6	8.2	8	1	2023-01-08
tt2401825	6874741	NA	无问西东	李芳芳	章子怡, 黄晓明, 张震, 王力宏, 陈楚生, 铁政, 祖峰, 米雪, 王盛德, 韩童生, 王鑫, 郑铮, 章泽天, 黄梦莹, 林美秀, 保罗·菲利普·克拉克, 胡家华, 伊娜, 吴谨言, 纪帅, 王天泽, 伍麟凯, 都星言	中国大陆	剧情, 爱情, 战争	2018-01-12	NA	FALSE	6.4	7.5	8	1	2023-01-08
tt7160070	11584016	NA	与神同行：罪与罚	金容华	河正宇, 车太贤, 朱智勋, 金香起, 金东旭, 芮秀贞, 李政宰, 吴达洙, 林元熙, 都暻秀, 张光, 郑海钧, 金荷娜, 金海淑, 金秀安, 马东锡	韩国	剧情, 奇幻	2017-12-20	NA	FALSE	7.2	7.8	8	1	2023-01-08
tt6654316	26862829	NA	芳华	冯小刚	黄轩, 苗苗, 钟楚曦, 杨采钰, 李晓峰, 王天辰, 王可如, 隋源, 张仁博, 苏岩, 张国立, 赵立新	中国大陆	剧情, 历史, 战争	2017-12-15	NA	FALSE	7	7.7	8	1	2023-01-08
tt6769508	26863778	NA	铁雨	杨宇硕	郑雨盛, 郭度沅, 金甲洙, 金义城, 李璟荣, 赵祐镇, 郑元中, 张铉诚, 金明坤, 朴恩惠, 朴善英, 元真儿, 李润健, 金亨宗, 金芝荷, 罗光旭, 玄奉植, 金基贤, 金泰汉, 克里斯汀·达尔顿, 安德烈亚斯·弗龙克, 丹尼尔·乔伊·奥尔布赖特	韩国	动作, 惊悚	2017-12-14	NA	FALSE	7.1	8.2	8	1	2023-01-08
tt7622902	27081753	NA	机智牢房生活	申元浩	朴海秀, 郑敬淏, 郑秀晶, 林华映, 丁海寅, 郑雄仁, 金圣喆, 李奎炯, 郑敏圣, 朴浩山, 姜昇润, 金景南, 崔武成, 崔胜元, 成东日, 金汉钟, 周锡泰, 姜基栋, 朴亨洙, 李道谦, 申在河, 廉惠兰, 林哲亨, 芮秀贞, 李浩哲, 刘在明, 申隣雅, 崔光一, 张赫镇, 金基楠, 李太善, 徐智勋	韩国	剧情, 喜剧	2017-11-22	2018-01-24	TRUE	8.5	9.4	9	1	2023-01-08
tt6788942	27024903	NA	天才枪手	纳塔吾·彭皮里亚	茱蒂蒙·琼查容苏因, 查侬·散顶腾古, 依莎亚·贺苏汪, 披纳若·苏潘平佑, 塔内·瓦拉库努娄, 莎琳雷特·托马斯, 伊戈·米基塔斯, 帕辛·宽萨塔彭, 萨哈贾克·波斯安吉特, 坎嘉娜·维耐潘尼, 育塔彭·瓦拉努科洛楚, 诺帕瓦特·里基特王	泰国	剧情, 犯罪, 悬疑	2017-10-13	2017-10-30	FALSE	7.6	8.2	9	1	2023-01-08
tt7431894	27038183	NA	羞羞的铁拳	宋阳, 张吃鱼	艾伦, 马丽, 沈腾, 田雨, 宋阳, 薛皓文, 常远, 黄才伦, 王智	中国大陆	喜剧, 奇幻	2017-09-30	NA	FALSE	6.2	6.8	6	1	2023-01-08
tt1615160	25723583	NA	英伦对决	马丁·坎贝尔	成龙, 皮尔斯·布鲁斯南, 刘涛, 梁佩诗, 夏莉·墨菲, 欧拉·布莱蒂, 迈克尔·麦克埃尔哈顿, 西蒙·坤茨, 雷·费隆, 罗里·弗莱克-拜恩, 皮帕·贝内特-华纳, 德尔莫特·克劳利, 蒂利亚纳·布克丽瓦, 鲁弗斯·琼斯, 斯蒂芬·霍根	英国, 中国大陆, 美国	动作, 犯罪	2017-09-30	NA	FALSE	7	7	6	1	2023-01-08
tt6908536	26753020	NA	空天猎	李晨	李晨, 范冰冰, 王千源, 李佳航, 赵达, 李晨浩, 郭洺宇, 叶浏, 陆思宇, 托马尔·奥兹, 吴秀波, 邓超, 王学圻	中国大陆	剧情, 动作, 战争	2017-09-29	NA	FALSE	6	5	6	1	2023-01-08
tt7342204	27000061	NA	我能说	金炫锡	罗文姬, 李帝勋, 廉惠兰, 朴哲民, 李尚熙, 李知勋, 郑妍周, 金素辰	韩国	剧情, 喜剧	2017-09-21	2018-07-15	FALSE	7.5	8.8	9	1	2023-01-08
tt3843282	26430107	NA	二十二	郭柯		中国大陆	纪录片	2017-08-14	NA	FALSE	7.4	8.7	8	1	2023-01-08
tt6878038	26705541	NA	出租车司机	张勋	宋康昊,托马斯·克莱舒曼,柳俊烈,柳海真,朴赫权	韩国	剧情,历史	2017-08-02	NA	FALSE	7.9	9.1	8	0	2018-10-16
tt7131870	26363254	NA	战狼2	吴京	吴京, 弗兰克·格里罗, 吴刚, 张翰, 卢靖姗, 丁海峰, 淳于珊珊, 余男, 于谦, 石兆琪, 海蒂·莫尼梅克, 奥列格·亚历山大罗维奇, 艾伦·托尼, 赛尔·哈里斯, 高明, 王森, 苇青, 程愫, 张永达, 郭秋成, 杜建桥, 周冠廷, 安·詹姆斯, 黛安娜·希拉, 孙率航, 张馨月, 关海龙, 安妮塔·斯图尔特, 特雷弗·琼斯, 奥斯汀·普里斯特, 克莱·方特诺特, 保罗·艾力卡, 丹尼尔·哈格里夫, 李镇男, 庄小龙, 陈云志, 肯尼迪	中国大陆	动作, 战争	2017-07-27	2017-09-24	FALSE	5.9	7.1	7	1	2023-01-08
tt5969696	26445216	NA	军舰岛	柳昇完	黄政民, 苏志燮, 宋仲基, 李贞贤, 李璟荣, 金秀安, 尹敬浩, 白承哲, 姜成澈, 金仁宇, 朴野性, 郑满植, 朴正范, 金敏载	韩国	剧情, 动作, 历史	2017-07-26	2017-09-24	FALSE	7.1	7.9	7	1	2023-01-08
tt5636668	25884801	NA	记忆大师	陈正道	黄渤, 段奕宏, 徐静蕾	中国大陆	剧情, 犯罪, 悬疑	2017-04-28	NA	FALSE	6.5	7.1	6	1	2021-04-11
tt5956006	26639958	NA	春娇救志明	彭浩翔	余文乐, 杨千嬅, 蒋梦婕	中国香港, 中国大陆	剧情, 喜剧, 爱情	2017-04-28	NA	FALSE	6.5	7	7	1	2021-04-11
tt6041030	26704590	NA	一念无明	黄进	曾志伟, 余文乐, 方皓玟	中国香港	剧情, 家庭	2017-04-07	NA	FALSE	7.3	7.9	6	1	2021-04-11
tt6461514	26862259	NA	乘风破浪	韩寒	邓超, 彭于晏, 赵丽颖	中国大陆	剧情, 喜剧	2017-01-28	NA	FALSE	6.5	6.8	5	1	2021-04-11
tt5644740	26410593	NA	王者	韩在林	赵寅成, 郑雨盛, 裴晟祐	韩国	剧情, 动作, 犯罪	2017-01-18	NA	FALSE	6.8	7.7	8	1	2021-04-11
tt2057392	10484117	NA	天空之眼	加文·胡德	海伦·米伦, 亚伦·保尔, 艾伦·瑞克曼	英国, 加拿大	剧情, 战争	2017-01-13	2016-06-21	FALSE	7.3	7.8	7	1	2021-04-11
tt4846340	26615208	NA	隐藏人物	西奥多·梅尔菲	塔拉吉·P·汉森, 奥克塔维亚·斯宾瑟, 加奈儿·梦奈	美国	剧情, 传记, 历史	2016-12-25	2021-03-30	FALSE	7.8	8.8	8	1	2021-05-01
tt2119532	26325320	NA	血战钢锯岭	梅尔·吉布森	安德鲁·加菲尔德, 萨姆·沃辛顿, 文斯·沃恩	澳大利亚, 美国	剧情, 传记, 历史	2016-12-08	NA	FALSE	8.1	8.7	7	1	2021-04-11
tt5311514	26683290	NA	你的名字。	新海诚	神木隆之介, 上白石萌音, 长泽雅美	日本	剧情, 爱情, 动画	2016-12-02	2017-09-24	FALSE	8.4	8.4	8	1	2021-04-11
tt6388082	26582438	NA	哥	全秀庆	都暻秀, 曹政奭, 朴信惠	韩国	剧情	2016-11-23	2020-04-13	FALSE	7.3	7.6	7	1	2021-04-11
tt2513074	25983044	NA	比利·林恩的中场战事	李安	乔·阿尔文, 加内特·赫德兰, 克里斯汀·斯图尔特	美国, 英国, 中国大陆	剧情, 战争	2016-11-11	2016-11-13	FALSE	6.2	8.3	8	1	2021-04-11
tt6044910	25815034	NA	湄公河行动	林超贤	张涵予, 彭于晏, 孙淳	中国大陆, 中国香港	剧情, 动作, 犯罪	2016-09-30	NA	FALSE	6.6	8	7	1	2021-04-11
tt5805026	26351526	NA	幸运是我	罗耀辉	惠英红, 陈家乐, 刘雅瑟	中国香港, 中国大陆	剧情, 家庭	2016-08-26	2016-09-22	FALSE	7.2	8	8	1	2021-04-11
tt4196776	26266072	NA	谍影重重5	保罗·格林格拉斯	马特·达蒙, 汤米·李·琼斯, 艾丽西亚·维坎德	美国, 中国大陆, 西班牙	动作, 悬疑, 惊悚	2016-08-23	NA	FALSE	6.6	7.5	7	1	2021-04-11
tt5910280	26410594	NA	隧道	金成勋	河正宇, 裴斗娜, 吴达洙	韩国	剧情	2016-08-10	NA	FALSE	6.9	7.9	7	1	2021-04-11
NA	20444535	NA	遇见王沥川	陈铭章	高以翔, 焦俊艳, 连凯, 林佑威, 吴辰君, 杜源, 许还山, 王若心, 黄爱玲, 郑希怡, 陈冲, 谢芳, 戴墨, 吴迪, 王彦霖, 王宇, 牟紫, 张庆庆, 刘岳, 王伯昭, 刘欣, 曾秋生, 金粮, 钟夫翔, 金泠云, 刘寿宇, 张栩, 哼哼, 隋凯	中国大陆	剧情, 爱情	2016-07-22	NA	TRUE	NA	8.9	8	1	2023-01-08
tt1920885	5045678	NA	大鱼海棠	梁旋, 张春	季冠霖, 苏尚卿, 许魏洲	中国大陆	剧情, 动画, 奇幻	2016-07-08	NA	FALSE	7.1	6.9	7	1	2021-04-11
tt5700672	25986180	NA	釜山行	延尚昊	孔刘, 郑有美, 马东锡	韩国	动作, 惊悚, 灾难	2016-05-13	NA	FALSE	7.6	8.6	8	1	2021-04-11
tt3214392	10831445	NA	百鸟朝凤	吴天明	陶泽如, 李岷城, 嵇波	中国大陆	剧情, 音乐	2016-05-06	NA	FALSE	7	8.2	6	1	2021-04-11
tt1431045	3718279	NA	死侍	蒂姆·米勒	瑞恩·雷诺兹, 莫蕾娜·巴卡琳, 艾德·斯克林	美国, 加拿大	喜剧, 动作, 科幻	2016-02-12	NA	FALSE	8	7.8	6	1	2021-04-11
tt1618442	10440076	NA	最后的巫师猎人	布瑞克·埃斯纳尔	范·迪塞尔, 露丝·莱斯利, 伊利亚·伍德	美国	动作, 奇幻, 冒险	2016-01-15	NA	FALSE	6	5.9	7	1	2021-04-11
tt4701702	24751756	NA	老炮儿	管虎	冯小刚, 许晴, 张涵予	中国大陆	剧情, 犯罪	2015-12-24	NA	FALSE	7	7.6	6	1	2021-04-11
tt5231950	26461145	NA	一把青	曹瑞原	杨谨华, 天心, 连俞涵, 吴慷仁, 杨一展, 蓝钧天, 温贞菱, 钟承翰, 李程彬, 施名帅, 李劭婕, 欧阳姗, 博焱, 蔡力允, 庄心瑜, 班铁翔, 周厚安, 樊光耀, 潘之敏, 饶星星, 高英轩, 杨小黎, 司徒颖霜, 邱逸峰, 周洺甫, 吴芮甄, 黄尚禾, 黄健玮, 邓九云, 丁强, 查尔斯·威廉斯	中国台湾	剧情, 爱情	2015-12-19	2016-11-08	TRUE	8.3	9.3	10	1	2023-01-08
NA	26602234	NA	冲天	张钊维	金士杰, 张艾嘉, 蔡灿得	中国台湾	纪录片	2015-12-11	NA	FALSE	NA	9.4	9	1	2021-04-11
tt3659388	25864085	NA	火星救援	雷德利·斯科特	马特·达蒙, 杰西卡·查斯坦, 克里斯汀·韦格	英国, 美国, 匈牙利, 约旦	剧情, 科幻, 冒险	2015-11-25	NA	FALSE	8	8.5	8	1	2021-04-11
tt2379713	11620560	NA	007：幽灵党	萨姆·门德斯	丹尼尔·克雷格, 克里斯托弗·瓦尔兹, 蕾雅·赛杜	英国, 美国, 奥地利, 墨西哥, 意大利, 摩洛哥	动作, 惊悚, 冒险	2015-11-13	NA	FALSE	6.8	6.4	7	1	2021-04-11
tt5182866	26302614	NA	请回答1988	申元浩	成东日, 李一花, 罗美兰, 金成均, 崔武成, 金善映, 柳慧英, 李惠利, 柳俊烈, 高庚杓, 朴宝剑, 安宰弘, 李东辉, 崔胜元, 金秀路, 李美妍, 金柱赫, 全美善, 李世英, 金英玉, 朴智允, 李秀卿, 金太勋, 朴正民, 高昌锡	韩国	剧情, 喜剧, 爱情	2015-11-06	NA	TRUE	9.2	9.7	9	1	2023-01-08
tt2381249	10727641	NA	碟中谍5：神秘国度	克里斯托弗·麦奎里	汤姆·克鲁斯, 杰瑞米·雷纳, 丽贝卡·弗格森	美国, 中国香港, 中国大陆	动作, 惊悚, 冒险	2015-09-08	NA	FALSE	7.4	7.8	7	1	2021-04-11
tt4079152	24719063	NA	烈日灼心	曹保平	邓超, 段奕宏, 郭涛	中国大陆	剧情, 犯罪, 悬疑	2015-08-27	NA	FALSE	7.2	8.2	7	1	2021-04-11
tt2679042	21350962	NA	代号47	亚历山大·巴赫	鲁伯特·弗兰德, 汉娜·韦尔, 扎克瑞·昆图	美国, 英国, 德国, 加拿大	动作, 犯罪, 惊悚	2015-08-21	NA	FALSE	5.7	6.2	6	1	2021-04-11
tt4471428	26306656	NA	醉·生梦死	张作骥	李鸿其, 黄尚禾, 吕雪凤	中国台湾	剧情, 同性, 家庭	2015-08-07	NA	FALSE	7.1	7.2	6	1	2021-04-11
tt1562328	3824672	NA	听说	郑芬芬	彭于晏, 陈意涵, 陈妍希	中国台湾	剧情, 爱情	2015-06-26	NA	FALSE	7.5	8.1	7	1	2021-04-11
tt2126355	25786077	NA	末日崩塌	布拉德·佩顿	道恩·强森, 亚历珊德拉·达达里奥, 卡拉·古奇诺	美国, 澳大利亚	动作, 冒险, 灾难	2015-06-02	NA	FALSE	6.1	7	7	1	2021-04-11
tt3540136	24753810	NA	战狼	吴京	吴京, 余男, 斯科特·阿金斯	中国大陆	动作, 战争	2015-04-02	NA	FALSE	5.4	6.9	7	1	2021-04-11
tt2245084	11026735	NA	超能陆战队	唐·霍尔, 克里斯·威廉姆斯	斯科特·安第斯, 瑞恩·波特, 丹尼尔·海尼	美国	喜剧, 动作, 科幻	2015-02-28	NA	FALSE	7.8	8.7	7	1	2021-04-11
tt3541262	7065161	NA	鸣梁海战	金韩民	崔岷植, 柳承龙, 赵震雄	韩国	剧情, 传记, 动作	2014-12-12	NA	FALSE	7.1	7.1	9	1	2021-04-11
tt2713180	23331914	NA	狂怒	大卫·阿耶	布拉德·皮特, 希亚·拉博夫, 罗根·勒曼	美国, 中国大陆, 英国	剧情, 动作, 战争	2014-11-21	NA	FALSE	7.6	7.9	8	1	2021-04-11
tt0114996	1292213	NA	大话西游之大圣娶亲	刘镇伟	周星驰, 吴孟达, 朱茵	中国香港, 中国大陆	喜剧, 爱情, 奇幻	2014-10-24	NA	FALSE	8	9.2	8	1	2021-04-11
tt4012914	20515070	NA	军中乐园	钮承泽	阮经天, 万茜, 陈意涵	中国台湾, 中国大陆	剧情, 历史, 爱情	2014-09-05	NA	FALSE	6.7	7.4	7	1	2021-04-11
tt3948350	25857856	NA	十六个夏天	许富翔	林心如, 杨一展, 谢佳见, 许玮甯, 邹承恩, 郭品超, 柯淑勤, 戴君竹, 赵慧仙	中国台湾	剧情, 爱情	2014-07-19	NA	TRUE	7.8	7.9	8	1	2023-01-08
tt1631867	4746257	NA	明日边缘	道格·里曼	汤姆·克鲁斯, 艾米莉·布朗特, 布莱丹·格里森	美国, 加拿大	动作, 科幻	2014-06-06	NA	FALSE	7.9	8.1	7	1	2021-04-11
tt3158408	26236632	NA	三十二	郭柯	韦绍兰, 罗善学	中国大陆	纪录片	2014-03-30	NA	FALSE	8.3	9.4	8	1	2021-04-11
tt3268458	25785114	NA	互联网之子	布莱恩·耐本伯格	亚伦·斯沃茨, 蒂姆·伯纳斯-李, 科利·多克托罗	美国	传记, 纪录片	2014-01-20	NA	FALSE	8	9.1	9	1	2021-04-11
tt1091191	3836070	NA	孤独的幸存者	彼得·博格	马克·沃尔伯格, 泰勒·克奇, 埃米尔·赫斯基	美国, 英国	剧情, 传记, 动作	2013-12-25	NA	FALSE	7.5	8.1	8	1	2021-04-11
tt2315152	6844868	NA	狼少年	赵圣熙	宋仲基, 朴宝英, 柳演锡	韩国	爱情, 奇幻	2013-12-19	NA	FALSE	7.3	8	7	1	2021-04-11
tt3404140	21937445	NA	辩护人	杨宇硕	宋康昊, 金英爱, 吴达洙	韩国	剧情	2013-12-18	NA	FALSE	7.7	9.2	8	1	2021-04-11
tt4275672	25772642	NA	我的自由年代	吴蒙恩	李国毅, 任容萱, 是元介	中国台湾	剧情, 爱情	2013-11-08	2020-02-02	TRUE	6.5	8.4	8	1	2023-01-08
tt2042568	6887029	NA	醉乡民谣	伊桑·科恩, 乔尔·科恩	奥斯卡·伊萨克, 凯瑞·穆里根, 约翰·古德曼	美国, 英国, 法国	剧情, 音乐	2013-11-06	2018-07-15	FALSE	7.5	8.1	7	1	2021-04-11
tt3153634	21937452	NA	素媛	李濬益	薛耿求,严志媛,李来,金海淑,金相浩,罗美兰	韩国	剧情	2013-10-02	NA	FALSE	8.3	9.1	8	0	2018-10-16
tt3204696	11510624	NA	全民目击	非行	孙红雷, 余男, 郭富城	中国大陆	剧情, 犯罪, 悬疑	2013-09-13	NA	FALSE	7	7.8	7	1	2021-04-11
tt2351310	10432911	NA	流感	金成洙	张赫, 秀爱, 朴敏荷	韩国	剧情, 动作, 冒险	2013-08-14	NA	FALSE	6.6	7.7	8	1	2021-04-11
tt2990738	21360417	NA	恐怖直播	金秉祐	河正宇, 李璟荣, 全慧珍	韩国	剧情, 犯罪, 悬疑	2013-07-31	NA	FALSE	7.1	8.7	8	1	2021-04-11
tt1663662	5323968	NA	环太平洋	吉尔莫·德尔·托罗	查理·汉纳姆, 菊地凛子, 伊德里斯·艾尔巴	美国	动作, 科幻, 冒险	2013-07-31	NA	FALSE	6.9	7.7	6	1	2021-04-11
tt0481499	1907966	NA	疯狂原始人	柯克·德·米科, 克里斯·桑德斯	尼古拉斯·凯奇, 艾玛·斯通, 瑞恩·雷诺兹	美国	喜剧, 动画, 冒险	2013-04-20	NA	FALSE	7.2	8.7	7	1	2021-04-11
tt2659414	10777687	NA	7号房的礼物	李焕庆	柳承龙, 朴信惠, 郑镇荣	韩国	剧情, 喜剧, 家庭	2013-01-23	NA	FALSE	8.2	8.9	8	1	2021-04-11
tt1074638	2363876	NA	007：大破天幕杀机	萨姆·门德斯	丹尼尔·克雷格, 朱迪·丹奇, 哈维尔·巴登	英国, 美国, 土耳其	动作, 惊悚, 冒险	2013-01-21	NA	FALSE	7.8	7.1	7	1	2021-04-11
tt2173024	6839145	NA	铁线虫入侵	朴正祐	金明民, 金烔完, 文晶熙	韩国	剧情, 惊悚, 灾难	2012-12-06	NA	FALSE	6.4	6.8	6	1	2021-04-11
tt2551894	10810269	NA	26年	曹近铉	晋久, 任瑟雍, 韩惠珍	韩国	剧情	2012-11-29	NA	FALSE	6.3	6.7	8	1	2021-04-11
tt2113822	6011805	NA	一九四二	冯小刚	张国立, 张默, 徐帆	中国大陆	剧情, 历史, 战争	2012-11-29	NA	FALSE	6.8	7.9	7	1	2021-04-11
tt1234719	11604454	NA	红色黎明	丹·布莱德利	克里斯·海姆斯沃斯,伊莎贝尔·卢卡斯,乔什·哈切森,乔希·佩克,阿德琳妮·帕里奇	美国	动作	2012-11-21	NA	FALSE	5.4	4.1	4	0	2018-10-16
tt0860907	2567647	NA	福音战士新剧场版：Q	庵野秀明, 摩砂雪, 前田真宏	绪方惠美, 石田彰, 林原惠美	日本	剧情, 科幻, 动画	2012-11-17	NA	FALSE	7	8.4	8	1	2021-04-11
tt1194173	3001077	NA	谍影重重4	托尼·吉尔罗伊	杰瑞米·雷纳, 斯科特·格伦, 斯泰西·基齐	美国, 日本	动作, 悬疑, 惊悚	2012-10-25	NA	FALSE	6.6	6.8	7	1	2021-04-11
tt1024648	6549903	NA	逃离德黑兰	本·阿弗莱克	本·阿弗莱克, 布莱恩·科兰斯顿, 凯尔·钱德勒	美国	剧情, 惊悚, 历史	2012-08-31	NA	FALSE	7.7	8.3	7	1	2021-04-11
tt2319760	6829652	NA	女朋友，男朋友	杨雅喆	桂纶镁, 张孝全, 凤小岳	中国台湾	剧情, 爱情, 同性	2012-08-03	NA	FALSE	7	7.5	6	1	2021-04-11
tt2238839	6386345	NA	春娇与志明	彭浩翔	杨千嬅, 余文乐, 杨幂	中国香港, 中国大陆	剧情, 喜剧, 爱情	2012-03-30	NA	FALSE	6.8	7.3	7	1	2021-04-11
tt0105859	1292287	NA	新龙门客栈	李惠民	张曼玉, 林青霞, 梁家辉	中国香港, 中国大陆	动作, 爱情, 武侠	2012-02-24	NA	FALSE	7.3	8.6	7	1	2021-04-11
tt1229238	3068206	NA	碟中谍4	布拉德·伯德	汤姆·克鲁斯, 杰瑞米·雷纳, 西蒙·佩吉	美国	动作, 惊悚, 冒险	2012-01-28	NA	FALSE	7.4	8.3	7	1	2021-04-11
tt2036416	4920528	NA	那些年，我们一起追的女孩	九把刀	柯震东, 陈妍希, 敖犬	中国台湾	剧情, 喜剧, 爱情	2012-01-06	NA	FALSE	7.6	8.1	7	1	2021-04-11
tt2011076	5244092	NA	翻滚吧！阿信	林育贤	彭于晏, 柯宇纶, 林辰唏	中国台湾	剧情, 喜剧, 运动	2011-12-09	NA	FALSE	7.1	7.3	7	1	2021-04-11
tt2115388	4873490	NA	失恋33天	滕华涛	白百何, 文章, 张嘉益	中国大陆	剧情, 爱情	2011-11-08	NA	FALSE	6.5	7.2	6	1	2021-04-11
tt2075232	5318669	NA	转山	杜家毅	张书豪, 李晓川, 李桃	中国大陆, 中国台湾	剧情, 冒险	2011-11-03	2019-04-05	FALSE	6.7	7.9	7	1	2021-04-11
tt1675434	6786002	NA	触不可及	奥利维埃·纳卡什, 埃里克·托莱达诺	弗朗索瓦·克鲁塞, 奥玛·希, 安娜·勒尼	法国	剧情, 喜剧	2011-11-02	NA	FALSE	8.5	9.3	8	1	2021-04-11
tt2070649	5912992	NA	熔炉	黄东赫	孔侑,郑有美,金志映,金贤秀,郑仁絮	韩国	剧情	2011-09-22	NA	FALSE	8.1	9.2	9	0	2018-10-16
tt1527788	4249355	NA	孤胆特工	李桢凡	元斌, 金赛纶, 坦纳永·王特拉库	韩国	剧情, 动作, 犯罪	2011-09-16	NA	FALSE	7.8	8.2	8	1	2021-04-11
